time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-09-05 00:00:00+00:00,3,3,59.0,3.0
2023-09-06 00:00:00+00:00,3,3,4.0,1.0
2023-09-07 00:00:00+00:00,3,3,8.0,3.0
2023-09-08 00:00:00+00:00,4,4,,
2023-09-09 00:00:00+00:00,2,2,1.0,1.0
2023-09-10 00:00:00+00:00,3,3,,
2023-09-11 00:00:00+00:00,5,4,31.0,3.0
2023-09-12 00:00:00+00:00,6,4,53.0,4.0
2023-09-13 00:00:00+00:00,11,7,64.0,5.0
2023-09-14 00:00:00+00:00,9,6,17.0,7.0
2023-09-15 00:00:00+00:00,5,5,85.0,5.0
2023-09-16 00:00:00+00:00,7,5,2.0,1.0
2023-09-17 00:00:00+00:00,3,3,,
2023-09-18 00:00:00+00:00,10,9,8.0,3.0
